"lncRNAs","GNCoding","Genes","GPCoding","miRNAs"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000144354","CDCA7","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000175463","TBC1D10C","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000127152","BCL11B","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000177570","SAMD12","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000166130","IKBIP","hsa-miR-93-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000178662","CSRNP3","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000172765","TMCC1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000007968","E2F2","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000181026","AEN","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000117643","MAN1C1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000166833","NAV2","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000145103","ILDR1","hsa-miR-20a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000130508","PXDN","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000145819","ARHGAP26","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000184838","PRR16","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000112276","BVES","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000198053","SIRPA","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000026950","BTN3A1","hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000182253","SYNM","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000130962","PRRG1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000118503","TNFAIP3","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000152661","GJA1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000118971","CCND2","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000089351","GRAMD1A","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000100644","HIF1A","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000125347","IRF1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000106868","SUSD1","hsa-miR-93-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000067057","PFKP","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000068366","ACSL4","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000151835","SACS","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000049759","NEDD4L","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000135111","TBX3","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000139436","GIT2","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000137198","GMPR","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000168078","PBK","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000162522","KIAA1522","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000196083","IL1RAP","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000156535","CD109","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000111452","ADGRD1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000102362","SYTL4","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000108932","SLC16A6","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000145284","SCD5","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000143590","EFNA3","hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000179841","AKAP5","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000187068","C3orf70","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000186951","PPARA","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000132970","WASF3","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000102755","FLT1","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000013016","EHD3","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000106351","AGFG2","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000224032","EPB41L4A-AS1","ENSG00000166908","PIP4K2C","hsa-miR-17-5p,hsa-miR-20a-5p,hsa-miR-519d-3p,hsa-miR-93-5p,hsa-miR-106b-5p,hsa-miR-20b-5p,hsa-miR-106a-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000133247","KMT5C","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000180354","MTURN","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000121966","CXCR4","hsa-miR-302e,hsa-miR-520e,hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000156675","RAB11FIP1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000146648","EGFR","hsa-miR-302d-3p,hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000160179","ABCG1","hsa-miR-372-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000187605","TET3","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000198948","MFAP3L","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000108352","RAPGEFL1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000162522","KIAA1522","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000168672","LRATD2","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000110880","CORO1C","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000164691","TAGAP","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000196743","GM2A","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000156535","CD109","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000110002","VWA5A","hsa-miR-520d-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000177508","IRX3","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000112715","VEGFA","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p,hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000198435","NRARP","hsa-miR-302e,hsa-miR-520e,hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000072415","PALS1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000159216","RUNX1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000081026","MAGI3","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000152503","TRIM36","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000157510","AFAP1L1","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000171208","NETO2","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000163162","RNF149","hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000105976","MET","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000153234","NR4A2","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000169228","RAB24","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000078081","LAMP3","hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000007968","E2F2","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000163947","ARHGEF3","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000198771","RCSD1","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000165449","SLC16A9","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000172765","TMCC1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000132334","PTPRE","hsa-miR-302b-3p,hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000110092","CCND1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000118523","CCN2","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000145284","SCD5","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000187961","KLHL17","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000151835","SACS","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000109654","TRIM2","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000165029","ABCA1","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000152642","GPD1L","hsa-miR-302d-3p,hsa-miR-302a-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000177570","SAMD12","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000128791","TWSG1","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000131080","EDA2R","hsa-miR-520d-3p,hsa-miR-373-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000182199","SHMT2","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000184368","MAP7D2","hsa-miR-373-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000204291","COL15A1","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000168078","PBK","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000258818","RNASE4","hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000006062","MAP3K14","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000143507","DUSP10","hsa-miR-382-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000180447","GAS1","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000175879","HOXD8","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000179841","AKAP5","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000122644","ARL4A","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000145390","USP53","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000119508","NR4A3","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p"
"ENSG00000225733","FGD5-AS1","ENSG00000118971","CCND2","hsa-miR-302e,hsa-miR-382-5p,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p,hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000119326","CTNNAL1","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000196628","TCF4","hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000070087","PFN2","hsa-miR-302e,hsa-miR-520e,hsa-miR-520a-3p,hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-302d-3p,hsa-miR-302a-3p,hsa-miR-302c-3p,hsa-miR-302b-3p,hsa-miR-383-5p"
"ENSG00000225733","FGD5-AS1","ENSG00000026950","BTN3A1","hsa-miR-520a-3p,hsa-miR-520c-3p,hsa-miR-520d-3p,hsa-miR-373-3p,hsa-miR-302d-3p"
